"sampid","organism"
"dzd-216","Oxacillin-resistant S. aureus"
"dzd-216","Oxacillin-resistant S. aureus"
"dzd-216","Oxacillin-resistant S. aureus"
"dzd-216","Oxacillin-resistant S. aureus"
"dzd-216","Oxacillin-resistant S. aureus"
"dzd-216","Oxacillin-resistant S. aureus"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-217","Enterococcus faecalis"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-218","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-219","Klebsiella pneumoniae"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-22","Proteus mirabilis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-220","Enterococcus faecalis"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-221","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-222","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-223","Escherichia coli"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-224","Proteus mirabilis"
"dzd-225",NULL
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-226","Pseudomonas aeruginosa"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Coagulase negative Staphylococcus"
"dzd-227","Coagulase negative Staphylococcus"
"dzd-227","Coagulase negative Staphylococcus"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-227","Staphylococcus epidermidis"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-228","Escherichia coli"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-229","Klebsiella oxytoca"
"dzd-23",NULL
"dzd-230","Stenotrophomonas maltophilia"
"dzd-230","Stenotrophomonas maltophilia"
"dzd-230","Stenotrophomonas maltophilia"
"dzd-230","Stenotrophomonas maltophilia"
"dzd-230","Stenotrophomonas maltophilia"
"dzd-230","Stenotrophomonas maltophilia"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-231","Escherichia coli"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-232","Oxacillin-resistant S. aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-233","Staphylococcus aureus"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-234","Enterobacter cloacae/ asburiae"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-235","Staphylococcus aureus"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-236","Enterococcus faecalis"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-237","Enterobacter cloacae/ asburiae"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Klebsiella pneumoniae"
"dzd-238","Pseudomonas aeruginosa"
"dzd-238","Pseudomonas aeruginosa"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-239","Proteus mirabilis"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-24","Pseudomonas aeruginosa"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-240","Proteus mirabilis"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-241","Klebsiella pneumoniae"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Pseudomonas aeruginosa"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Staphylococcus epidermidis"
"dzd-242","Pseudomonas aeruginosa"
"dzd-243",NULL
"dzd-244",NULL
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-245","Klebsiella pneumoniae"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-246","Escherichia coli"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-247","Oxacillin-resistant S. aureus"
"dzd-248",NULL
"dzd-249",NULL
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-25","Escherichia coli"
"dzd-250","Morganella morganii"
"dzd-250","Morganella morganii"
"dzd-250","Morganella morganii"
